AREA,COUNTRY_CD,COUNTRY_NM,DATE,총 1차 접종자 수,총 부스터 접종자 수,인구 100명당 총 접종 횟수,1차 접종률(%),부스터 접종률(%),latitude,longitude
NORTH_AMERICA,CUB,Cuba,2023-07-30,9903633.0,8765847.0,337.0,87.0,77.0,21.5546133,-79.5434853
NORTH_AMERICA,CUB,Cuba,2023-08-27,9906274.0,8771331.0,337.0,87.0,77.0,21.5546133,-79.5434853
NORTH_AMERICA,CUB,Cuba,2023-09-24,9908875.0,8774041.0,337.0,87.0,77.0,21.5546133,-79.5434853
NORTH_AMERICA,CUB,Cuba,2023-10-29,9912826.0,8777225.0,337.0,88.0,77.0,21.5546133,-79.5434853
NORTH_AMERICA,CUB,Cuba,2023-11-26,10781249.0,8780029.0,337.0,95.0,78.0,21.5546133,-79.5434853
AFRICA,LBY,Libya,2022-12-25,2315179.0,185331.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-01-29,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-02-26,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-03-26,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-04-30,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-05-28,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-06-25,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-07-30,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-08-27,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-09-24,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-10-29,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2023-11-26,2316327.0,186729.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2021-04-25,63878.0,,1.0,1.0,,26.4277018,17.38407195
AFRICA,LBY,Libya,2021-05-30,222911.0,,3.0,3.0,,26.4277018,17.38407195
AFRICA,LBY,Libya,2021-06-27,379404.0,,6.0,6.0,,26.4277018,17.38407195
AFRICA,LBY,Libya,2021-07-25,595716.0,,9.0,9.0,,26.4277018,17.38407195
AFRICA,LBY,Libya,2021-08-29,1017059.0,,16.0,15.0,,26.4277018,17.38407195
AFRICA,LBY,Libya,2021-09-26,1386933.0,,23.0,20.0,,26.4277018,17.38407195
AFRICA,LBY,Libya,2021-10-31,1538920.0,,29.0,22.0,,26.4277018,17.38407195
AFRICA,LBY,Libya,2021-11-28,1689977.0,,34.0,25.0,,26.4277018,17.38407195
AFRICA,LBY,Libya,2021-12-26,1864925.0,,39.0,27.0,,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-01-30,2031276.0,23657.0,44.0,30.0,,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-02-27,2155965.0,71485.0,48.0,31.0,1.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-03-27,2205597.0,92759.0,50.0,32.0,1.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-04-24,2215144.0,97764.0,50.0,32.0,1.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-05-29,2247796.0,114394.0,51.0,33.0,2.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-06-26,2273020.0,134017.0,52.0,33.0,2.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-07-31,2295395.0,165539.0,53.0,33.0,2.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-08-28,2302542.0,173299.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-09-25,2308003.0,177336.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-10-30,2310804.0,180002.0,53.0,34.0,3.0,26.4277018,17.38407195
AFRICA,LBY,Libya,2022-11-27,2312956.0,182623.0,53.0,34.0,3.0,26.4277018,17.38407195
OCEANIA,FJI,Fiji,2023-05-28,712025.0,172063.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2023-06-25,712025.0,172078.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2023-07-30,712025.0,172078.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2023-08-27,712025.0,172078.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2023-09-24,712025.0,172078.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2023-10-29,712025.0,172078.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2023-11-26,712025.0,172078.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2021-03-28,6278.0,,2.0,1.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2021-04-25,44297.0,,7.0,5.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2021-05-30,178714.0,,21.0,20.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2021-06-27,301303.0,,39.0,34.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2021-07-25,485938.0,,70.0,54.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2021-08-29,562822.0,,94.0,63.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2021-09-26,610498.0,,118.0,68.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2021-10-31,628897.0,,133.0,70.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2021-11-28,653913.0,,139.0,73.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2021-12-26,662852.0,,142.0,74.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2022-01-30,665199.0,,143.0,74.0,,17.7134,178.065
OCEANIA,FJI,Fiji,2022-02-27,667598.0,103834.0,149.0,74.0,12.0,17.7134,178.065
OCEANIA,FJI,Fiji,2022-03-27,682207.0,117239.0,159.0,76.0,13.0,17.7134,178.065
OCEANIA,FJI,Fiji,2022-04-24,687664.0,123986.0,161.0,77.0,14.0,17.7134,178.065
OCEANIA,FJI,Fiji,2022-05-29,705910.0,130098.0,164.0,79.0,15.0,17.7134,178.065
OCEANIA,FJI,Fiji,2022-06-26,706618.0,141572.0,165.0,79.0,16.0,17.7134,178.065
OCEANIA,FJI,Fiji,2022-07-31,707853.0,154768.0,169.0,79.0,17.0,17.7134,178.065
OCEANIA,FJI,Fiji,2022-08-28,709274.0,164242.0,171.0,79.0,18.0,17.7134,178.065
OCEANIA,FJI,Fiji,2022-09-25,710199.0,166805.0,172.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2022-10-30,710717.0,168189.0,172.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2022-11-27,711140.0,169259.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2022-12-25,711568.0,170334.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2023-01-29,711747.0,170766.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2023-02-26,711844.0,171139.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2023-03-26,711967.0,171697.0,173.0,79.0,19.0,17.7134,178.065
OCEANIA,FJI,Fiji,2023-04-30,712025.0,172048.0,173.0,79.0,19.0,17.7134,178.065
AFRICA,TZA,Tanzania,2021-07-25,,,,,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2021-08-29,,,1.0,,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2021-09-26,,,1.0,,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2021-10-31,5513.0,,2.0,,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2021-11-28,1061617.0,,3.0,2.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2021-12-26,2140142.0,,4.0,4.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-01-30,2762330.0,,6.0,5.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-02-27,3339908.0,,8.0,6.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-03-27,4755251.0,,9.0,8.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-04-24,6483895.0,,12.0,11.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-05-29,6483895.0,,13.0,11.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-06-26,8321575.0,,18.0,14.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-07-31,14803339.0,,31.0,25.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-08-28,19454732.0,,39.0,33.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-09-25,22473460.0,,45.0,38.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-10-30,26651002.0,,52.0,45.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-11-27,29350685.0,,56.0,49.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2022-12-25,31966274.0,,62.0,54.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-01-29,33167105.0,,64.0,56.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-02-26,33935906.0,,65.0,57.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-03-26,34434933.0,,66.0,58.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-04-30,34434933.0,,66.0,58.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-05-28,34434933.0,,66.0,58.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-06-25,34434933.0,,66.0,58.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-07-30,34434933.0,,66.0,58.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-08-27,34434933.0,,66.0,58.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-09-24,34434933.0,,66.0,58.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-10-29,34434933.0,,66.0,58.0,,-6.8126344,39.2896164
AFRICA,TZA,Tanzania,2023-11-26,34434933.0,,66.0,58.0,,-6.8126344,39.2896164
NORTH_AMERICA,DOM,Dominican Republic,2021-02-28,105697.0,,1.0,1.0,,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2021-03-28,877023.0,,9.0,8.0,,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2021-04-25,1106733.0,,17.0,10.0,,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2021-05-30,3293146.0,,41.0,30.0,,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2021-06-27,4904079.0,,71.0,45.0,,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2021-07-25,5535414.0,373375.0,93.0,51.0,3.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2021-08-29,5811939.0,673990.0,103.0,54.0,6.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2021-09-26,6062973.0,934761.0,110.0,56.0,9.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2021-10-31,6727209.0,1224105.0,122.0,62.0,11.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2021-11-28,6869835.0,1334162.0,127.0,63.0,12.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2021-12-26,6938229.0,1446024.0,130.0,64.0,13.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-01-30,6998394.0,1914868.0,136.0,65.0,18.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-02-27,7114490.0,2211342.0,140.0,66.0,20.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-03-27,7187962.0,2297594.0,142.0,66.0,21.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-04-24,7206875.0,2326584.0,143.0,66.0,21.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-05-29,7220648.0,2347692.0,143.0,67.0,22.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-06-26,7236937.0,2380507.0,144.0,67.0,22.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-07-31,7254289.0,2413485.0,145.0,67.0,22.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-08-28,7270113.0,2442544.0,145.0,67.0,23.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-09-25,7282116.0,2465398.0,146.0,67.0,23.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-10-30,7290011.0,2485295.0,146.0,67.0,23.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-11-27,7296172.0,2500464.0,146.0,67.0,23.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2022-12-25,7300418.0,2513891.0,146.0,67.0,23.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-01-29,7305508.0,2525481.0,147.0,67.0,23.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-02-26,7310162.0,2534780.0,147.0,67.0,23.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-03-26,7314884.0,2544110.0,147.0,67.0,23.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-04-30,7318654.0,2550408.0,147.0,67.0,24.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-05-28,7322656.0,2554080.0,147.0,68.0,24.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-06-25,7329821.0,2557664.0,147.0,68.0,24.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-07-30,7339698.0,2561537.0,148.0,68.0,24.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-08-27,7350333.0,2565931.0,148.0,68.0,24.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-09-24,7357235.0,2568935.0,151.0,68.0,24.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-10-29,7359842.0,2570894.0,151.0,68.0,24.0,19.2868019,-70.08380845
NORTH_AMERICA,DOM,Dominican Republic,2023-11-26,7360900.0,2572335.0,151.0,68.0,24.0,19.2868019,-70.08380845
NORTH_AMERICA,ABW,Aruba,2021-02-28,4606.0,,4.0,4.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2021-03-28,16768.0,,25.0,16.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2021-04-25,53837.0,,70.0,50.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2021-05-30,62980.0,,107.0,59.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2021-06-27,67601.0,,118.0,63.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2021-07-25,72648.0,,129.0,68.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2021-08-29,78618.0,,139.0,74.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2021-09-26,81277.0,,146.0,76.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2021-10-31,82633.0,,149.0,77.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2021-11-28,83629.0,,151.0,78.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2021-12-26,84624.0,,153.0,79.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-01-30,86566.0,,156.0,81.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-02-27,87399.0,,157.0,82.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-03-27,87903.0,,159.0,82.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-04-24,88382.0,,160.0,83.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-05-29,88818.0,,160.0,83.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-06-26,89173.0,,161.0,84.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-07-31,89478.0,,162.0,84.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-08-28,89675.0,,162.0,84.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-09-25,89815.0,,162.0,84.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-10-30,89971.0,,163.0,84.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-11-27,90079.0,,163.0,84.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2022-12-25,90149.0,,163.0,84.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-01-29,90226.0,,163.0,85.0,,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-02-26,90282.0,35659.0,203.0,85.0,33.0,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-03-26,90357.0,35659.0,203.0,85.0,33.0,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-04-30,90420.0,35659.0,203.0,85.0,33.0,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-05-28,90448.0,35659.0,203.0,85.0,33.0,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-06-25,90456.0,35659.0,203.0,85.0,33.0,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-07-30,90467.0,35659.0,203.0,85.0,33.0,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-08-27,90473.0,35659.0,203.0,85.0,33.0,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-09-24,90477.0,35659.0,203.0,85.0,33.0,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-10-29,90485.0,35659.0,203.0,85.0,33.0,12.4902998,-69.9609842
NORTH_AMERICA,ABW,Aruba,2023-11-26,90493.0,35659.0,203.0,85.0,33.0,12.4902998,-69.9609842
EUROPE,HRV,Croatia,2022-09-25,2316929.0,936124.0,131.0,57.0,23.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-10-30,2317564.0,956430.0,132.0,57.0,24.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-11-27,2317953.0,962260.0,132.0,57.0,24.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-12-25,2318354.0,968285.0,133.0,57.0,24.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-01-29,2318755.0,974310.0,133.0,57.0,24.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-02-26,2319117.0,979752.0,133.0,57.0,24.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-03-26,2319518.0,985777.0,133.0,57.0,24.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-04-30,2319906.0,991608.0,134.0,57.0,24.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-05-28,2320109.0,994381.0,134.0,57.0,25.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-06-25,2320142.0,994437.0,134.0,57.0,25.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-07-30,2320171.0,994473.0,134.0,57.0,25.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-08-27,2320205.0,994686.0,134.0,57.0,25.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-09-24,2320276.0,996052.0,134.0,57.0,25.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-10-29,2321669.0,996098.0,134.0,57.0,25.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2023-11-26,2321669.0,996098.0,134.0,57.0,25.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-01-31,64561.0,,2.0,2.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-02-28,142394.0,,5.0,4.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-03-28,373161.0,,11.0,9.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-04-25,685740.0,,22.0,17.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-05-30,1267611.0,,44.0,31.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-06-27,1478842.0,,64.0,36.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-07-25,1630964.0,,75.0,40.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-08-29,1712740.0,,80.0,42.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-09-26,1816022.0,,85.0,45.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-10-31,1907235.0,,89.0,47.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-11-28,2184408.0,,102.0,54.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2021-12-26,2256760.0,,116.0,56.0,,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-01-30,2293409.0,117108.0,126.0,57.0,3.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-02-27,2305325.0,858309.0,128.0,57.0,21.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-03-27,2309515.0,877802.0,129.0,57.0,22.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-04-24,2311729.0,890761.0,129.0,57.0,22.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-05-29,2313092.0,897390.0,129.0,57.0,22.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-06-26,2314020.0,900845.0,130.0,57.0,22.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-07-31,2314946.0,905242.0,130.0,57.0,22.0,44.36581415,16.3287828
EUROPE,HRV,Croatia,2022-08-28,2315921.0,910734.0,130.0,57.0,22.0,44.36581415,16.3287828
AFRICA,ETH,Ethiopia,2021-03-28,246834.0,,,,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2021-04-25,1084818.0,,1.0,1.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2021-05-30,1813739.0,,2.0,2.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2021-06-27,1993550.0,,2.0,2.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2021-07-25,2022933.0,,2.0,2.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2021-08-29,2037937.0,,2.0,2.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2021-09-26,2047358.0,,3.0,2.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2021-10-31,2319896.0,,4.0,2.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2021-11-28,5721743.0,,8.0,5.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2021-12-26,6924861.0,,9.0,6.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-01-30,6937777.0,4155.0,10.0,6.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-02-27,9728361.0,149868.0,21.0,8.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-03-27,24567639.0,344617.0,26.0,21.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-04-24,24769870.0,346411.0,26.0,22.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-05-29,24770491.0,346411.0,26.0,22.0,,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-06-26,42739568.0,2600896.0,44.0,37.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-07-31,43111242.0,2618598.0,46.0,37.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-08-28,43231703.0,2629455.0,46.0,38.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-09-25,43348278.0,2639961.0,46.0,38.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-10-30,43468739.0,2650818.0,46.0,38.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-11-27,43585314.0,2661325.0,46.0,38.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2022-12-25,43705775.0,2672182.0,46.0,38.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-01-29,43806349.0,2699999.0,47.0,38.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-02-26,43853284.0,2762571.0,47.0,38.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-03-26,43917926.0,2824803.0,47.0,38.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-04-30,44044283.0,2849577.0,47.0,38.0,2.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-05-28,52489512.0,5978070.0,60.0,46.0,5.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-06-25,52489512.0,5978070.0,60.0,46.0,5.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-07-30,52489512.0,5978070.0,60.0,46.0,5.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-08-27,52489512.0,5978070.0,60.0,46.0,5.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-09-24,52489512.0,5978070.0,60.0,46.0,5.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-10-29,52489512.0,5978070.0,60.0,46.0,5.0,9.14575085,40.48998175
AFRICA,ETH,Ethiopia,2023-11-26,52489512.0,5978070.0,60.0,46.0,5.0,9.14575085,40.48998175
AFRICA,TGO,Togo,2021-03-28,,,1.0,,,8.5330286,0.83239295
AFRICA,TGO,Togo,2021-04-25,178913.0,,2.0,2.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2021-05-30,270784.0,,4.0,3.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2021-06-27,270784.0,,4.0,3.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2021-07-25,314816.0,,6.0,4.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2021-08-29,392191.0,,7.0,5.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2021-09-26,702846.0,,13.0,8.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2021-10-31,935474.0,,17.0,11.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2021-11-28,1202740.0,,22.0,15.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2021-12-26,1391738.0,1009.0,29.0,17.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2022-01-30,1447351.0,28116.0,31.0,17.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2022-02-27,1536679.0,38212.0,33.0,19.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2022-03-27,1766754.0,40962.0,34.0,21.0,,8.5330286,0.83239295
AFRICA,TGO,Togo,2022-04-24,2037429.0,40962.0,35.0,25.0,,8.5330286,0.83239295
